Name_lang,InitialRotation[0],InitialRotation[1],InitialRotation[2],ID,Field_12_0_0_63534_003,GameObjectID,Flags,Type,ModelType,ModelFileDataID,ThumbnailFileDataID,WeightCost,ItemID,InitialScale,Field_12_0_0_63534_013,OrderIndex,Field_12_0_0_63534_015,Field_12_0_0_63534_016,UiModelSceneID
Kuscheliger hellbrauner Grrgle,0,0,0,15070,0,0,131,1,1,7493554,7494549,1,263239,1,0,2245,2,0,0
Robuste Leerenelfenkiste,0,0,0,15071,0,0,131,1,1,6701011,7494559,1,263240,1,10,2246,2,0,0
Kuscheliger meerschaumfarbener Grrgle,0,0,0,15072,0,0,131,1,1,7493558,7494607,1,263241,1,0,2247,2,0,0
Kuscheliger safrangelber Grrgle,0,0,0,15073,0,0,131,1,1,7493559,7494610,1,263242,1,0,2248,2,0,0
Kuscheliger salbeifarbener Grrgle,0,0,0,15074,0,0,131,1,1,7493567,7494613,1,263243,1,0,2249,2,0,0
Frühlingsblütenbaum,0,0,0,15140,0,0,3,1,1,7469298,7497431,5,263290,1,0,2251,2,0,0
Frühlingsblütenteich,0,0,0,15141,0,0,3,1,1,7469299,7497432,5,263291,1,0,2252,2,0,0
Kuscheliger lavendelfarbener Grrgle,0,0,0,15142,0,0,131,1,1,7493555,7496706,1,263292,1,0,2253,2,0,0
Kuscheliger rosa Grrgle,0,0,0,15143,0,0,131,1,1,7493556,7496692,1,263293,1,0,2254,2,0,0
Kuscheliger goldgelber Grrgle,0,0,0,15144,0,0,131,1,1,7493557,7496718,1,263294,1,0,2255,2,0,0
Kuscheliger limettengrüner Grrgle,0,0,0,15145,0,0,131,1,1,7493560,7496702,1,263295,1,0,2256,2,0,0
Kuscheliger oranger Grrgle,0,0,0,15146,0,0,131,1,1,7493561,7496698,1,263296,1,0,2257,2,0,0
Kuscheliger himmelblauer Grrgle,0,0,0,15147,0,0,131,1,1,7493565,7497411,1,263297,1,0,2258,2,0,0
Kuscheliger allianzblauer Grrgle,0,0,0,15148,0,0,131,1,1,7493566,7497417,1,263298,1,0,2259,2,0,0
Kuscheliger horderoter Grrgle,0,0,0,15149,0,0,131,1,1,7493568,7496708,1,263299,1,0,2260,2,0,0
Kuscheliger purpurfarbener Grrgle,0,0,0,15150,0,0,131,1,1,7493569,7495886,1,263300,1,0,2261,2,0,0
Kuscheliger grüner Grrgle,0,0,0,15151,0,0,1027,1,1,7493973,7496712,1,263301,1,0,2262,2,0,0
Kuscheliger roter Grrgle,0,0,0,15152,0,0,131,1,1,7493974,7495882,1,263302,1,0,2263,2,0,0
Kuscheliger blauer Grrgle,0,0,0,15153,0,0,131,1,1,7493975,7497413,1,263303,1,0,2264,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack11.M2,0,0,0,15154,0,0,131,1,1,7495888,7497472,1,263304,1,0,2265,0,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Cooking_Cauldron01.m2,0,0,0,15155,0,0,130,1,1,5163359,7495872,0,263315,1,0,2266,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Storage_Crate01.m2,0,0,0,15156,0,0,131,1,1,6075563,7497491,0,263316,1,0,2267,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Storage_Crate02.m2,0,0,0,15157,0,0,131,1,1,6075564,7497492,0,263317,1,0,2268,0,0,0
Einfacher Korb der Amani,0,0,0,15158,0,0,3,1,1,6075565,7497493,1,263318,1,10,2269,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Storage_Basket02.m2,0,0,0,15159,0,0,131,1,1,6075566,7497494,1,263319,1,0,2270,0,0,0
Gebundener Korb der Amani,0,0,0,15160,0,0,3,1,1,6075567,7497495,1,263320,1,10,2271,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Storage_Basket05.m2,0,0,0,15161,0,0,131,1,1,6075569,7497496,0,263321,1,0,2272,0,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Cooking_Ladle01.m2,0,0,0,15162,0,0,131,1,1,6326885,7495876,0,263322,1,0,2273,0,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Structure_Statue03.M2,0,0,0,15163,0,0,131,1,1,6684014,7492144,5,263323,1,0,2274,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Storage_Basket06.m2,0,0,0,15255,0,0,131,1,1,6075570,7499953,0,263494,1,0,2277,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Defense_Weaponrack01.m2,0,0,0,15256,0,0,129,1,1,6654734,7465228,5,263495,1,0,2278,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Defense_WeaponrackEmpty01.m2,0,0,0,15257,0,0,129,1,1,6654735,7499880,5,263496,1,0,2279,0,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Structure_Statue04.M2,0,0,0,15258,0,0,131,1,1,6684016,7499959,1,263497,1,0,2280,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Structure_LargeTent02.m2,0,0,0,15259,0,0,129,1,1,6697868,7448845,5,263498,1,0,2281,0,0,0
Robuste Leerenelfentruhe,0,0,0,15260,0,0,131,1,1,6701009,7499949,3,263499,1,10,2282,2,0,0
Dachdeckerschindel der Klingenschlucht,0,0,0,15261,0,0,129,1,1,6938185,7501359,1,263581,1,0,2283,0,0,0
Stapel von Dachdeckerschindeln der Klingenschlucht,0,0,0,15262,0,0,129,1,1,6938186,7501355,3,263582,1,0,2284,0,0,0
Winziger Heuballen,0,0,0,15263,0,0,131,1,1,6938199,7466524,1,263583,1,0,2285,0,0,0
Baukran der Klingenschlucht,0,0,0,15264,0,0,129,1,1,6938217,7478549,5,263584,1,0,2286,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Crafting_Anvil01.m2,0,0,0,15265,0,0,131,1,1,6075562,7501799,0,263708,1,0,2287,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Crafting_WorkBench01.m2,0,0,0,15266,0,0,131,1,1,6125155,7501800,0,263709,1,0,2288,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Crafting_Forge01.m2,0,0,0,15283,0,0,131,1,1,6075561,7502005,0,263873,1,0,2291,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Ritual_Skull01.m2,0,0,0,15284,0,0,131,1,1,6153816,7502006,0,263874,1,0,2292,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Ritual_Skull02.m2,0,0,0,15285,0,0,131,1,1,6153817,7502007,0,263875,1,0,2293,0,0,0
DO NOT USE - new asset coming - Well-Lit Incontinental Couch,0,0,0,15339,0,0,192,1,1,5929346,7134734,3,113503,1,0,2306,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rug03.m2,0,0,0,15371,0,0,131,1,1,6654732,7466510,5,263978,1,0,2307,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rug04.m2,0,0,0,15372,0,0,131,1,1,6654733,7466518,5,263979,1,0,2308,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Bonfire01.m2,0,0,0,15373,0,0,131,1,1,6654746,7504427,5,263980,1,0,2309,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Candle01.m2,0,0,0,15374,0,0,131,1,1,6654749,7504451,1,263981,1,0,2310,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Torch01.m2,0,0,0,15375,0,0,129,1,1,6654753,7483310,0,263982,1,0,2311,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rock01.m2,0,0,0,15376,0,0,131,1,1,6684005,7504443,1,263983,1,0,2312,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rock02.m2,0,0,0,15377,0,0,129,1,1,6684006,7504447,1,263984,1,0,2313,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rock03.m2,0,0,0,15378,0,0,129,1,1,6684007,7504439,1,263985,1,0,2314,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_Rug05.m2,0,0,0,15379,0,0,131,4,1,6697867,7483298,5,263986,1,0,2315,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Bonfire02.m2,0,0,0,15380,0,0,131,1,1,6697874,7504435,5,263987,1,0,2316,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Torch02.m2,0,0,0,15381,0,0,129,1,1,6697875,7483312,0,263988,1,0,2317,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Torch03.m2,0,0,0,15382,0,0,129,1,1,6697876,7492140,0,263989,1,0,2318,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Bonfire01_Unlit.M2,0,0,0,15383,0,0,131,1,1,7109397,7504423,5,263990,1,0,2319,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Lighting_Bonfire02_Unlit.M2,0,0,0,15384,0,0,131,1,1,7109403,7504431,5,263991,1,0,2320,0,0,0
Pilztruhe,0,0,0,15399,0,619184,3,1,1,5838194,7504839,3,263994,1,10,2322,3,0,0
Großzügiger Kasten des Tiefenforschers,0,0,0,15400,0,619185,3,1,1,5869301,7504840,3,263995,1,10,2323,3,0,0
Tabernakel der Zwielichtklinge,0,0,0,15401,0,619186,3,1,1,5975175,7504841,3,263996,1,10,2324,3,0,0
Ladenschild des Mitternachtsalchemisten,0,0,0,15402,0,0,3,2,1,6049331,7504842,1,263997,1,10,2325,2,0,0
Ladenschild des Mitternachtsschmieds,0,0,0,15403,0,0,3,1,1,6049335,7504843,1,263998,1,10,2326,2,0,0
Ladenschild des Mitternachtskochs,0,0,0,15404,0,0,3,1,1,6049336,7504844,1,263999,1,10,2327,2,0,0
Ladenschild des Mitternachtsverzauberers,0,0,0,15405,0,0,3,1,1,6049337,7504845,1,264000,1,10,2328,2,0,0
Ladenschild des Mitternachtsingenieurs,0,0,0,15406,0,0,3,1,1,6049339,7504846,1,264001,1,10,2329,2,0,0
Ladenschild des Mitternachtsanglers,0,0,0,15407,0,0,3,1,1,6049340,7504847,1,264002,1,10,2330,2,0,0
Ladenschild des Mitternachtskräuterkundigen,0,0,0,15408,0,0,3,1,1,6049344,7504848,1,264003,1,10,2331,2,0,0
Ladenschild des Mitternachtsschreibers,0,0,0,15409,0,0,3,1,1,6049345,7504836,1,264004,1,10,2332,2,0,0
Ladenschild des Mitternachtsjuweliers,0,0,0,15410,0,0,3,1,1,6049346,7504849,1,264005,1,10,2333,2,0,0
Ladenschild des Mitternachtslederverarbeiters,0,0,0,15411,0,0,3,1,1,6049354,7504850,1,264006,1,10,2334,2,0,0
Beute der Kernwächterin,0,0,0,15412,0,619188,3,1,1,6210898,7504819,3,264007,1,10,2335,3,0,0
Wurzelumwickeltes Reliquiar,0,0,0,15413,0,619189,3,1,1,6730919,7504860,3,264008,1,10,2336,3,0,0
Runder cenarischer Teppich,0,0,0,15453,0,0,3,4,1,7504767,7506144,3,264168,1,10,2337,2,0,0
Heimsteinfußmatte,0,0,0,15454,0,0,3,4,1,7506135,7506220,1,264169,1,0,2338,1,1,0
Uralter Kasten der Kaldorei,0,0,0,15455,0,618330,3,1,1,1349621,7506224,3,264170,1,10,2339,3,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Cooking_Food01.m2,0,0,0,15456,0,0,131,1,1,4732028,7504897,0,264171,1,0,2340,0,0,0
Ladenschild des Mitternachtsbergarbeiters,0,0,0,15457,0,0,3,1,1,6049355,7504924,1,264172,1,10,2341,2,0,0
Ladenschild des Mitternachtskürschners,0,0,0,15458,0,0,3,1,1,6049356,7504920,1,264173,1,10,2342,2,0,0
Ladenschild des Mitternachtsschneiders,0,0,0,15459,0,0,3,1,1,6049357,7504916,1,264174,1,10,2343,2,0,0
Schließkassette der Amani,0,0,0,15460,0,619187,3,1,1,6195763,7504942,3,264175,1,10,2344,3,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Cooking_Food02.m2,0,0,0,15461,0,0,131,1,1,6326886,7506230,0,264176,1,0,2345,0,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Cooking_Food03.m2,0,0,0,15462,0,0,131,1,1,6326887,7506234,0,264177,1,0,2346,0,0,0
Aufschnittplatte aus Harandar,0,0,0,15463,0,0,3,1,1,6326888,7506236,3,264178,1,10,2347,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Defense_WoodenSpike01.m2,0,0,0,15464,0,0,129,1,1,6654740,7478340,5,264179,1,0,2348,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Defense_WoodenSpike02.m2,0,0,0,15465,0,0,129,1,1,6654741,7487024,5,264180,1,0,2349,0,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Storage_Gourd04.m2,0,0,0,15466,0,0,131,3,1,6697873,7443275,5,264181,1,0,2350,0,0,0
Gesegnetes Phönixei,0,0,0,15467,0,0,3,1,1,7317243,7506598,1,264187,1,10,2351,3,0,0
Schlachtplanungskarte der Schreckensnarbe,0,0,0,15477,0,0,3,1,1,7506478,7507267,3,264242,1,10,2352,3,0,0
Festes Kissen der Haranir,0,0,0,15478,0,0,3,1,1,5161737,7506548,3,264243,1,10,2353,2,0,0
Vornehmes Kissen der Haranir,0,0,0,15479,0,0,3,1,1,5161738,7506624,1,264244,1,10,2354,2,0,0
Warme Decke der Haranir,0,0,0,15480,0,0,3,1,1,5161741,7506630,3,264245,1,10,2355,2,0,0
Unheimlicher leuchtender Risspilz,0,0,0,15481,0,0,3,1,1,5746809,7506638,3,264246,1,10,2356,3,0,0
[DNT] [AUTOGEN] 12ESW_Main_Topiary_CubeYellow_B02.m2,0,0,0,15482,0,0,131,1,1,5906262,7506614,5,264247,1,0,2357,0,0,0
Vorratsglas der Sin'dorei,0,0,0,15483,0,0,3,1,1,6026041,7506610,1,264248,1,10,2358,2,0,0
Holzblockhocker,0,0,0,15484,0,618507,3,1,1,6075572,7507190,1,264249,1,10,2359,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Crafting_ToolRack01.m2,0,0,0,15485,0,0,131,1,1,6125161,7507280,3,264250,1,0,2360,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Cooking_Spit01.m2,0,0,0,15486,0,0,131,1,1,6125172,7507281,0,264251,1,0,2361,0,0,0
Waldhängematte aus Zul'Aman,0,0,0,15487,0,0,3,1,1,6195748,7507182,3,264252,1,10,2362,2,0,0
Galaktische leerenvernarbte Barrikade,0,0,0,15488,0,0,3,1,1,6210879,7506459,5,264253,1,10,2363,2,0,0
Dreistufiges Regal aus Zul'Aman,0,0,0,15489,0,0,3,1,1,6212413,7507186,3,264254,1,10,2364,2,0,0
Trophäenrahmen der Amani,0,0,0,15490,0,0,3,1,1,6212416,7507282,3,264255,1,10,2365,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Decor_AnimalTrophy02.m2,0,0,0,15491,0,0,131,2,1,6212417,7507283,0,264256,1,0,2366,0,0,0
Waffenständer aus Zul'Aman,0,0,0,15492,0,0,3,1,1,6212430,7507174,3,264257,1,10,2367,2,0,0
Blühender Schmelzofen,0,0,0,15493,0,0,3,1,1,6225683,7506626,5,264258,1,10,2368,2,0,0
On'ohias Ruf,0,0,0,15494,0,0,3,2,1,6252866,7507180,5,264259,1,10,2369,3,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Defense_Bow01.m2,0,0,0,15495,0,0,131,2,1,6252868,7507137,0,264260,1,0,2370,0,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Defense_Quiver01.m2,0,0,0,15496,0,0,131,2,1,6252869,7507172,0,264261,1,0,2371,0,0,0
Klagender Pfeil der Haranir,0,0,0,15497,0,0,3,2,1,6252870,7506634,1,264262,1,10,2372,2,0,0
[DNT] [AUTOGEN] 12ESW_main_tree_cypressRed_a02.m2,0,0,0,15498,0,0,131,1,1,6374152,7506618,5,264263,1,0,2373,0,0,0
Vergoldeter Wachenmast,0,0,0,15499,0,0,3,1,1,6388933,7506463,3,264264,1,10,2374,2,0,0
Geweihte Flammenlaterne,0,0,0,15500,0,0,2,1,1,6402434,7507284,1,264265,1,10,2375,2,0,0
[DNT] [AUTOGEN] 12RU_Rutaani_Decor_Rug_Large_Lightbloom01.m2,0,0,0,15501,0,0,131,1,1,6718307,7507164,5,264266,1,0,2376,0,0,0
Vogelfutterspender der Rutaani,0,0,0,15502,0,0,3,1,1,6780543,7506646,5,264267,1,10,2377,2,0,0
Vogelbad der Rutaani,0,0,0,15503,0,0,3,1,1,6780544,7506642,5,264268,1,10,2378,2,0,0
Vogelsitzstange der Rutaani,0,0,0,15504,0,0,3,1,1,6780545,7507158,5,264269,1,10,2379,2,0,0
[DNT] [AUTOGEN] 12BE_BloodElf_Ritual_Tome_Bloodknight01_Open.m2,0,0,0,15505,0,0,130,1,1,6795071,7506469,3,264270,1,10,2380,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Defense_TerritoryMarker_WithCandle01.m2,0,0,0,15506,0,0,130,1,1,7211478,7507166,3,264271,1,0,2381,0,0,0
Esstisch der Amani,0,0,0,15567,0,0,3,1,1,6075571,7509027,3,264329,1,10,2395,2,0,0
Hängende Kohlenpfanne der Amani,0,0,0,15568,0,0,3,3,1,6075573,7509031,1,264330,1,10,2396,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Lighting_Torch01.m2,0,0,0,15569,0,0,130,1,1,6075581,7509038,3,264331,1,0,2397,0,0,0
Ritualaltar der Amani,0,0,0,15570,0,0,3,1,1,6153808,7509042,3,264332,1,10,2398,2,0,0
Räuchergefäß der Amani,0,0,0,15571,0,0,3,1,1,6153813,7509046,1,264333,1,10,2399,2,0,0
Kriegstrommel der Amani,0,0,0,15572,0,0,3,1,1,6153822,7509050,3,264334,1,10,2400,2,0,0
Kolossales Steinantlitz der Amani,0,0,0,15573,0,0,3,1,1,6163851,7509061,5,264335,1,10,2401,2,0,0
Leerenlichtkohlenpfanne,0,0,0,15574,0,0,3,1,1,6210883,7509073,5,264336,1,10,2402,2,0,0
Trainingsattrappe aus kosmischer Leere,0,0,0,15575,0,0,2,1,1,6210899,7509097,5,264337,1,10,2403,2,0,0
Steuerkonsole der Domanaar,0,0,0,15576,0,0,3,1,1,6210900,7509093,5,264338,1,10,2404,2,0,0
Beschwörungskristall aus kosmischer Leere,0,0,0,15578,0,0,3,1,1,6224354,7509089,5,264339,1,10,2405,2,0,0
Kosmisches Fass,0,0,0,15579,0,0,131,1,1,6391988,7509105,3,264340,1,10,2406,2,0,0
Kiste aus kosmischer Leere,0,0,0,15581,0,0,3,1,1,6391991,7509109,3,264341,1,10,2407,2,0,0
Kosmische Leerentruhe,0,0,0,15582,0,0,3,1,1,7136759,7509065,1,264342,1,10,2408,2,0,0
Gravitationskugel aus kosmischer Leere,0,0,0,15583,0,0,3,1,1,7136761,7509069,1,264343,1,10,2409,2,0,0
Kugel aus kosmischer Leere,0,0,0,15584,0,0,2,1,1,7141588,7509085,1,264344,1,10,2410,2,0,0
Kugel des galaktischen Kommandanten,0,0,0,15585,0,0,2,1,1,7141590,7509081,1,264345,1,10,2411,2,0,0
[DNT] [AUTOGEN] 12PM_Primitive_Decor_KnickKnack12.M2,0,0,0,15586,0,0,131,1,1,7495889,7508949,1,264346,1,0,2412,0,0,0
[DNT] [AUTOGEN] 11WE_WildElves_Decor_Plate01.m2,0,0,0,15587,0,0,131,1,1,6326904,7509103,0,264347,1,0,2413,0,0,0
Lackierte Kun-Lai-Rikscha,0,0,0,15595,0,0,3,1,1,7508746,7508956,5,264349,1,10,2414,2,0,0
"Geschnitzter Götze von Akil'zon, Loa des Sieges",0,0,0,15596,0,0,3,1,1,6212419,7509442,1,264350,1,10,2415,2,0,0
Verziertes Banner der Leerenelfen,0,0,0,15597,0,0,131,1,1,6700981,7509113,5,264351,1,10,2416,2,0,0
Elegante Elfenbadewanne,0,0,0,15598,0,0,3,1,1,7506479,7506148,3,264352,1,0,2417,0,0,0
Leere elegante Elfenbadewanne,0,0,0,15599,0,0,3,1,1,7506480,7509459,3,264353,1,0,2418,0,0,0
Goldene Pandarensichtblende,0,0,0,15605,0,0,3,1,1,576300,7509620,3,264362,1,10,2421,2,0,0
[DNT] 12PH_Leg_Worgen_Bench_02.M2,0,0,0,15740,0,618818,192,1,1,7508748,7514893,3,264476,1,0,2427,0,0,0
Donnertotembriefkasten,0,0,0,15741,0,629253,3,1,1,1253823,7509648,3,264477,1,0,2428,2,0,0
[DNT] 12PH_Leg_7NE_Nightelf_Chair03.M2,0,0,0,15742,0,618819,195,1,1,7508794,7514889,1,264478,1,0,2429,0,0,0
Himmelsgewebter Wandteppich der Amani,0,0,0,15743,0,0,3,1,1,6212406,7514932,3,264479,1,10,2430,2,0,0
Grünberankter Wandteppich der Amani,0,0,0,15744,0,0,3,1,1,6212407,7514968,3,264480,1,10,2431,2,0,0
Erdfarbener Wandteppich der Amani,0,0,0,15745,0,0,3,1,1,6212408,7514982,3,264481,1,10,2432,2,0,0
Leerenelfenfackel,0,0,0,15746,0,0,2,1,1,6701004,7514911,5,264482,1,10,2433,2,0,0
Lagerfeuer aus kosmischer Leere,0,0,0,15747,0,0,3,1,1,6701007,7514909,1,264483,1,10,2434,2,0,0
[DNT] [AUTOGEN] 12TR_Amani_Decor_WallTapestry04.m2,0,0,0,15748,0,0,131,1,1,6797442,7514988,0,264484,1,0,2435,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Decor_WallTapestry05.m2,0,0,0,15749,0,0,131,1,1,6797443,7514994,0,264485,1,0,2436,0,0,0
[DNT] [AUTOGEN] 12TR_Amani_Decor_WallTapestry06.m2,0,0,0,15750,0,0,131,1,1,6797444,7515002,0,264486,1,0,2437,0,0,0
[DNT] [AUTOGEN] 12VDL_Arid_Tendril_Top_B01.m2,0,0,0,15751,0,0,131,1,1,6031409,7514996,5,264487,1,0,2438,0,0,0
[DNT] [AUTOGEN] 12VDL_Main_Plant_JellyPod_B02.m2,0,0,0,15752,0,0,131,1,1,6044186,7515008,5,264488,1,0,2439,0,0,0
[DNT] [AUTOGEN] 12VDL_Arid_Plant_GlowShrub_A03.m2,0,0,0,15753,0,0,131,1,1,6047142,7514984,5,264489,1,0,2440,0,0,0
[DNT] [AUTOGEN] 12VDL_Arid_Plant_VoidFingers_B01.m2,0,0,0,15754,0,0,131,1,1,6158666,7515004,3,264490,1,0,2441,0,0,0
Leerengebundene Gefängniszelle,0,0,0,15755,0,621996,3,1,1,6210896,7514972,5,264491,1,10,2442,3,0,0
Chaotischer Leerenschlund,0,0,0,15756,0,621915,35,1,1,6224353,7514976,5,264492,0.5,10,2443,3,0,0
[DNT] [AUTOGEN] 12VD_Void_Storage_SmallCrate01.m2,0,0,0,15757,0,0,131,1,1,6391989,7514922,3,264493,1,0,2444,0,0,0
Bebänderte Vorratstruhe der Domanaar,0,0,0,15758,0,0,3,1,1,6391990,7514966,3,264494,1,10,2445,3,0,0
[DNT] [AUTOGEN] 12XP_Generic_BearTotem_Ice01.m2,0,0,0,15759,0,0,131,1,1,7002201,7514918,5,264495,1,0,2446,0,0,0
[DNT] [AUTOGEN] 12XP_Generic_ElementalFloatingRocks01.m2,0,0,0,15760,0,0,130,1,1,7132477,7514924,3,264496,1,0,2447,0,0,0
Folterkristall des Imperators,0,0,0,15761,0,0,3,1,1,7136760,7514936,1,264497,1,10,2448,3,0,0
Ei des voltaischen Trigore,0,0,0,15762,0,0,3,1,1,7302402,7514960,5,264498,1,10,2449,3,0,0
[DNT] [AUTOGEN] 12XP_Prey_Special_Map01.m2,0,0,0,15763,0,0,130,1,1,7315562,7514928,5,264499,1,0,2450,0,0,0
Ritualmotor der Verschlingenden Schar,0,0,0,15764,0,621816,3,1,1,7370900,7514956,5,264500,0.5,10,2451,3,0,0
Robuste Leerenelfenbarrikade,0,0,0,15768,0,0,131,1,1,6700991,7515800,3,264508,1,10,2452,2,0,0
Leerenelfenfass,0,0,0,15769,0,0,3,1,1,6701015,7515815,3,264509,1,10,2453,2,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Special_SingularityAnchor01_Base01.m2,0,0,0,15770,0,0,130,1,1,7334608,7515808,5,264510,1,0,2454,0,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Special_SingularityAnchor01_Bomb01.m2,0,0,0,15771,0,0,130,1,1,7334609,7515804,3,264511,1,0,2455,0,0,0
Schieferbank der Amani,0,0,0,15851,0,0,3,1,1,6706733,7516206,3,264655,1,10,2456,2,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Defense_WeaponRack01.m2,0,0,0,15890,0,0,131,1,1,6700992,7516192,1,264656,1,0,2457,0,0,0
Offene robuste Leerenelfentruhe,0,0,0,15891,0,0,131,1,1,6701010,7516208,3,264657,1,10,2458,2,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Storage_Crate04.m2,0,0,0,15893,0,0,131,1,1,6701012,7516212,1,264658,1,0,2459,0,0,0
Säckchen des kosmischen Reisenden,0,0,0,15894,0,0,131,1,1,6701014,7516200,1,264659,1,10,2460,2,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Structure_Tent01.m2,0,0,0,15895,0,0,131,1,1,6701018,7516196,5,264660,1,0,2461,0,0,0
[DNT] [AUTOGEN] 12VE_VoidElf_Structure_Tent02.m2,0,0,0,15896,0,0,131,1,1,6701019,7516188,5,264661,1,0,2462,0,0,0
Tor der Kanalisation von Dalaran,0,0,0,16012,0,619004,2,1,1,243143,7517736,5,264676,1,10,2463,2,0,0
Aufgerollter Skarabäusteppich,0,0,0,16013,0,0,3,1,1,424389,7517732,3,264677,1,10,2464,2,0,0
Ringbanner des Aspiranten,0,0,0,16014,0,0,3,1,1,2992361,7517730,5,264678,1,10,2465,2,0,0
Wandregal aus Valdrakken,0,0,0,16015,0,0,2,2,1,4286997,7517766,3,264679,1,10,2466,2,0,0
Kuscheliger meergrüner Grrgle,0,0,0,16027,0,0,131,1,1,7516114,7517864,1,264680,1,0,2467,2,0,0
Kuscheliger brauner Grrgle,0,0,0,16028,0,0,131,1,1,7516115,7517866,1,264681,1,0,2468,2,0,0
Kuscheliger flachsgelber Grrgle,0,0,0,16029,0,0,131,1,1,7516116,7517874,1,264682,1,0,2469,2,0,0
Kuscheliger blutroter Grrgle,0,0,0,16030,0,0,131,1,1,7516130,7517872,1,264683,1,0,2470,2,0,0
Kuscheliger quietschpinker Grrgle,0,0,0,16031,0,0,131,1,1,7516131,7517878,1,264684,1,0,2471,2,0,0
Kuscheliger violetter Grrgle,0,0,0,16032,0,0,131,1,1,7516132,7517884,1,264685,1,0,2472,2,0,0
Kuscheliger olivgrüner Grrgle,0,0,0,16033,0,0,131,1,1,7516133,7517886,1,264686,1,0,2473,2,0,0
Kuscheliger pflaumenfarbener Grrgle,0,0,0,16034,0,0,131,1,1,7516147,7517890,1,264687,1,0,2474,2,0,0
Kuscheliger mandarinenoranger Grrgle,0,0,0,16035,0,0,131,1,1,7516148,7517894,1,264688,1,0,2475,2,0,0
Kuscheliger saphirblauer Grrgle,0,0,0,16036,0,0,131,1,1,7516149,7517898,1,264689,1,0,2476,2,0,0
Kuscheliger kleegrüner Grrgle,0,0,0,16037,0,0,131,1,1,7516150,7517902,1,264690,1,0,2477,2,0,0
Kuscheliger pfirsichfarbener Grrgle,0,0,0,16038,0,0,131,1,1,7516151,7517908,1,264691,1,0,2478,2,0,0
Glasierte Phiole der Sin'dorei,0,0,0,16082,0,0,3,1,1,191966,7518965,1,264705,1,10,2480,2,0,0
Fackel des Schattenrats,0,0,0,16083,0,0,2,1,1,192707,7518966,3,264706,1,10,2481,2,0,0
Größenveränderbares Allzweckzahnrad,0,0,0,16084,0,0,3,2,1,197671,7518968,3,264707,1,10,2482,2,0,0
Hausverteidigungsgerät,180,0,0,16085,0,0,3,1,1,197708,7518970,1,264708,1,10,2483,2,0,0
